POSTCODE,TOWNNAME,SUBURBNAME,STREETNAME,HOUSENUMBER,CUSTOM1,SORTINFO
1060,AUCKLAND,MOUNT WELLINGTON,MOUNT WELLINGTON,3/269, HIGHWAY,20204280
1060,AUCKLAND,MOUNT WELLINGTON,MOUNT WELLINGTON,4/269, HIGHWAY,20204281
1060,AUCKLAND,MOUNT WELLINGTON,MOUNT WELLINGTON,5/269, HIGHWAY,20204282
1060,AUCKLAND,MOUNT WELLINGTON,MOUNT WELLINGTON,2/269, HIGHWAY,20204283
1060,AUCKLAND,MOUNT WELLINGTON,MOUNT WELLINGTON,1/269, HIGHWAY,20204284
1060,AUCKLAND,MOUNT WELLINGTON,MOUNT WELLINGTON,267, HIGHWAY,20204285
1060,AUCKLAND,MOUNT WELLINGTON,MOUNT WELLINGTON,267A, HIGHWAY,20204286
1060,AUCKLAND,MOUNT WELLINGTON,MOUNT WELLINGTON,267B, HIGHWAY,20204287
1060,AUCKLAND,MOUNT WELLINGTON,MOUNT WELLINGTON,265B, HIGHWAY,20204288
1060,AUCKLAND,MOUNT WELLINGTON,MOUNT WELLINGTON,265A, HIGHWAY,20204289
1060,AUCKLAND,MOUNT WELLINGTON,MOUNT WELLINGTON,265, HIGHWAY,20204290
1060,AUCKLAND,MOUNT WELLINGTON,MOUNT WELLINGTON,263, HIGHWAY,20204291
1060,AUCKLAND,MOUNT WELLINGTON,MOUNT WELLINGTON,261, HIGHWAY,20204292
1060,AUCKLAND,MOUNT WELLINGTON,MOUNT WELLINGTON,239, HIGHWAY,20204293
1060,AUCKLAND,MOUNT WELLINGTON,MOUNT WELLINGTON,237A, HIGHWAY,20204294
1060,AUCKLAND,MOUNT WELLINGTON,MOUNT WELLINGTON,237, HIGHWAY,20204295
1060,AUCKLAND,MOUNT WELLINGTON,MOUNT WELLINGTON,235, HIGHWAY,20204296
1060,AUCKLAND,MOUNT WELLINGTON,MOUNT WELLINGTON,235A, HIGHWAY,20204297
1060,AUCKLAND,MOUNT WELLINGTON,MOUNT WELLINGTON,1/233, HIGHWAY,20204298
1060,AUCKLAND,MOUNT WELLINGTON,MOUNT WELLINGTON,2/233, HIGHWAY,20204299
1060,AUCKLAND,MOUNT WELLINGTON,MOUNT WELLINGTON,3/233, HIGHWAY,20204300
1060,AUCKLAND,MOUNT WELLINGTON,MOUNT WELLINGTON,3/231, HIGHWAY,20204301
1060,AUCKLAND,MOUNT WELLINGTON,MOUNT WELLINGTON,4/231, HIGHWAY,20204302
1060,AUCKLAND,MOUNT WELLINGTON,MOUNT WELLINGTON,2/231, HIGHWAY,20204303
1060,AUCKLAND,MOUNT WELLINGTON,MOUNT WELLINGTON,1/231, HIGHWAY,20204304
1060,AUCKLAND,MOUNT WELLINGTON,MOUNT WELLINGTON,10/227, HIGHWAY,20204305
1060,AUCKLAND,MOUNT WELLINGTON,MOUNT WELLINGTON,17/227, HIGHWAY,20204306
1060,AUCKLAND,MOUNT WELLINGTON,MOUNT WELLINGTON,16/227, HIGHWAY,20204307
1060,AUCKLAND,MOUNT WELLINGTON,MOUNT WELLINGTON,13/227, HIGHWAY,20204308
1060,AUCKLAND,MOUNT WELLINGTON,MOUNT WELLINGTON,2/227, HIGHWAY,20204309
1060,AUCKLAND,MOUNT WELLINGTON,MOUNT WELLINGTON,3/227, HIGHWAY,20204310
1060,AUCKLAND,MOUNT WELLINGTON,MOUNT WELLINGTON,9/227, HIGHWAY,20204311
1060,AUCKLAND,MOUNT WELLINGTON,MOUNT WELLINGTON,7/227, HIGHWAY,20204312
1060,AUCKLAND,MOUNT WELLINGTON,MOUNT WELLINGTON,8/227, HIGHWAY,20204313
1060,AUCKLAND,MOUNT WELLINGTON,MOUNT WELLINGTON,19/227, HIGHWAY,20204314
1060,AUCKLAND,MOUNT WELLINGTON,MOUNT WELLINGTON,18/227, HIGHWAY,20204315
1060,AUCKLAND,MOUNT WELLINGTON,MOUNT WELLINGTON,15/227, HIGHWAY,20204316
1060,AUCKLAND,MOUNT WELLINGTON,MOUNT WELLINGTON,11/227, HIGHWAY,20204317
1060,AUCKLAND,MOUNT WELLINGTON,MOUNT WELLINGTON,12/227, HIGHWAY,20204318
1060,AUCKLAND,MOUNT WELLINGTON,MOUNT WELLINGTON,14/227, HIGHWAY,20204319
1060,AUCKLAND,MOUNT WELLINGTON,MOUNT WELLINGTON,5/227, HIGHWAY,20204320
1060,AUCKLAND,MOUNT WELLINGTON,MOUNT WELLINGTON,4/227, HIGHWAY,20204321
1060,AUCKLAND,MOUNT WELLINGTON,MOUNT WELLINGTON,6/227, HIGHWAY,20204322
1060,AUCKLAND,MOUNT WELLINGTON,MOUNT WELLINGTON,1/227, HIGHWAY,20204323
1060,AUCKLAND,MOUNT WELLINGTON,MOUNT WELLINGTON,225, HIGHWAY,20204324
1060,AUCKLAND,MOUNT WELLINGTON,MOUNT WELLINGTON,201, HIGHWAY,20204325
1060,AUCKLAND,MOUNT WELLINGTON,PENROSE,16/295, ROAD,20204326
1060,AUCKLAND,MOUNT WELLINGTON,PENROSE,1A/295, ROAD,20204327
1060,AUCKLAND,MOUNT WELLINGTON,PENROSE,2/295, ROAD,20204328
1060,AUCKLAND,MOUNT WELLINGTON,PENROSE,21/295, ROAD,20204329
1060,AUCKLAND,MOUNT WELLINGTON,PENROSE,16A/295, ROAD,20204330
1060,AUCKLAND,MOUNT WELLINGTON,PENROSE,16B/295, ROAD,20204331
1060,AUCKLAND,MOUNT WELLINGTON,PENROSE,19/295, ROAD,20204332
1060,AUCKLAND,MOUNT WELLINGTON,PENROSE,1/295, ROAD,20204333
1060,AUCKLAND,MOUNT WELLINGTON,PENROSE,311, ROAD,20204334
1060,AUCKLAND,MOUNT WELLINGTON,PENROSE,295, ROAD,20204335
1060,AUCKLAND,MOUNT WELLINGTON,PENROSE,4/295, ROAD,20204336
1060,AUCKLAND,MOUNT WELLINGTON,PENROSE,4B/295, ROAD,20204337
1060,AUCKLAND,MOUNT WELLINGTON,PENROSE,5/295, ROAD,20204338
1060,AUCKLAND,MOUNT WELLINGTON,PENROSE,285, ROAD,20204339
1060,AUCKLAND,MOUNT WELLINGTON,PENROSE,6/295, ROAD,20204340
1060,AUCKLAND,MOUNT WELLINGTON,PENROSE,10/295, ROAD,20204341
1060,AUCKLAND,MOUNT WELLINGTON,PENROSE,17/295, ROAD,20204342
1060,AUCKLAND,MOUNT WELLINGTON,PENROSE,18/295, ROAD,20204343
1060,AUCKLAND,MOUNT WELLINGTON,PENROSE,15/295, ROAD,20204344
1060,AUCKLAND,MOUNT WELLINGTON,PENROSE,14/295, ROAD,20204345
1060,AUCKLAND,MOUNT WELLINGTON,PENROSE,7/295, ROAD,20204346
1060,AUCKLAND,MOUNT WELLINGTON,PENROSE,12/295, ROAD,20204347
1060,AUCKLAND,MOUNT WELLINGTON,PENROSE,13/295, ROAD,20204348
1060,AUCKLAND,MOUNT WELLINGTON,PENROSE,11/295, ROAD,20204349
1022,AUCKLAND,POINT CHEVALIER,GREAT NORTH,1255, ROAD,20500001
1022,AUCKLAND,POINT CHEVALIER,GREAT NORTH,1221, ROAD,20500002
1022,AUCKLAND,POINT CHEVALIER,GREAT NORTH,1221A, ROAD,20500003
1022,AUCKLAND,POINT CHEVALIER,GREAT NORTH,1209, ROAD,20500004
1022,AUCKLAND,POINT CHEVALIER,GREAT NORTH,1213, ROAD,20500005
1022,AUCKLAND,POINT CHEVALIER,GREAT NORTH,1205A, ROAD,20500006
1022,AUCKLAND,POINT CHEVALIER,GREAT NORTH,1205B, ROAD,20500007
1022,AUCKLAND,POINT CHEVALIER,GREAT NORTH,1205D, ROAD,20500008
1022,AUCKLAND,POINT CHEVALIER,GREAT NORTH,1205E, ROAD,20500009
1022,AUCKLAND,POINT CHEVALIER,GREAT NORTH,1205F, ROAD,20500010
1022,AUCKLAND,POINT CHEVALIER,GREAT NORTH,1205H, ROAD,20500011
1022,AUCKLAND,POINT CHEVALIER,GREAT NORTH,1205K, ROAD,20500012
1022,AUCKLAND,POINT CHEVALIER,GREAT NORTH,1205L, ROAD,20500013
1022,AUCKLAND,POINT CHEVALIER,GREAT NORTH,1205Q, ROAD,20500014
1022,AUCKLAND,POINT CHEVALIER,GREAT NORTH,1205R, ROAD,20500015
1022,AUCKLAND,POINT CHEVALIER,GREAT NORTH,1205T, ROAD,20500016
1022,AUCKLAND,POINT CHEVALIER,GREAT NORTH,1197B, ROAD,20500017
1022,AUCKLAND,POINT CHEVALIER,GREAT NORTH,1197C, ROAD,20500018
1022,AUCKLAND,POINT CHEVALIER,GREAT NORTH,1197D, ROAD,20500019
1022,AUCKLAND,POINT CHEVALIER,GREAT NORTH,1197E, ROAD,20500020
1022,AUCKLAND,POINT CHEVALIER,GREAT NORTH,1197F, ROAD,20500021
1022,AUCKLAND,POINT CHEVALIER,GREAT NORTH,1197H, ROAD,20500022
1022,AUCKLAND,POINT CHEVALIER,GREAT NORTH,1197N, ROAD,20500023
1022,AUCKLAND,POINT CHEVALIER,GREAT NORTH,1197P, ROAD,20500024
1022,AUCKLAND,POINT CHEVALIER,GREAT NORTH,1197R, ROAD,20500025
1022,AUCKLAND,POINT CHEVALIER,GREAT NORTH,1205, ROAD,20500026
1022,AUCKLAND,POINT CHEVALIER,GREAT NORTH,1205G, ROAD,20500027
1022,AUCKLAND,POINT CHEVALIER,GREAT NORTH,1205J, ROAD,20500028
1022,AUCKLAND,POINT CHEVALIER,GREAT NORTH,1197, ROAD,20500029
1022,AUCKLAND,POINT CHEVALIER,GREAT NORTH,1197A, ROAD,20500030
1022,AUCKLAND,POINT CHEVALIER,GREAT NORTH,1197G, ROAD,20500031
1022,AUCKLAND,POINT CHEVALIER,GREAT NORTH,1197I, ROAD,20500032
1022,AUCKLAND,POINT CHEVALIER,GREAT NORTH,1197J, ROAD,20500033
1022,AUCKLAND,POINT CHEVALIER,GREAT NORTH,1197K, ROAD,20500034
1022,AUCKLAND,POINT CHEVALIER,GREAT NORTH,1197Q, ROAD,20500035
1022,AUCKLAND,POINT CHEVALIER,GREAT NORTH,1197S, ROAD,20500036
1022,AUCKLAND,POINT CHEVALIER,GREAT NORTH,1197T, ROAD,20500037
1022,AUCKLAND,POINT CHEVALIER,GREAT NORTH,1/1205, ROAD,20500038
1022,AUCKLAND,POINT CHEVALIER,GREAT NORTH,1201, ROAD,20500039
1022,AUCKLAND,POINT CHEVALIER,GREAT NORTH,2/1191, ROAD,20500040
1022,AUCKLAND,POINT CHEVALIER,GREAT NORTH,1191, ROAD,20500041
1022,AUCKLAND,POINT CHEVALIER,GREAT NORTH,1181, ROAD,20500042
1022,AUCKLAND,POINT CHEVALIER,GREAT NORTH,2/1179, ROAD,20500043
1022,AUCKLAND,POINT CHEVALIER,GREAT NORTH,1/1179, ROAD,20500044
1022,AUCKLAND,POINT CHEVALIER,GREAT NORTH,6/1179, ROAD,20500045
1022,AUCKLAND,POINT CHEVALIER,GREAT NORTH,4/1179, ROAD,20500046
1022,AUCKLAND,POINT CHEVALIER,GREAT NORTH,5/1179, ROAD,20500047
1022,AUCKLAND,POINT CHEVALIER,GREAT NORTH,7/1179, ROAD,20500048
1022,AUCKLAND,POINT CHEVALIER,GREAT NORTH,3/1179, ROAD,20500049
1022,AUCKLAND,POINT CHEVALIER,GREAT NORTH,1171, ROAD,20500050
1022,AUCKLAND,POINT CHEVALIER,GREAT NORTH,1177, ROAD,20500051
1022,AUCKLAND,POINT CHEVALIER,GREAT NORTH,1163, ROAD,20500052
1022,AUCKLAND,POINT CHEVALIER,KIWI,8, ROAD,20500053
1022,AUCKLAND,POINT CHEVALIER,GREAT NORTH,1159, ROAD,20500054
1022,AUCKLAND,POINT CHEVALIER,GREAT NORTH,1153, ROAD,20500055
1022,AUCKLAND,POINT CHEVALIER,GREAT NORTH,1125, ROAD,20500056
1022,AUCKLAND,POINT CHEVALIER,GREAT NORTH,1143, ROAD,20500057
1022,AUCKLAND,POINT CHEVALIER,GREAT NORTH,1129, ROAD,20500058
1022,AUCKLAND,POINT CHEVALIER,GREAT NORTH,1119, ROAD,20500059
1022,AUCKLAND,POINT CHEVALIER,GREAT NORTH,2/1119, ROAD,20500060
1022,AUCKLAND,POINT CHEVALIER,GREAT NORTH,1117, ROAD,20500061
1022,AUCKLAND,POINT CHEVALIER,WALMER,8, ROAD,20500062
1022,AUCKLAND,POINT CHEVALIER,WALMER,10A, ROAD,20500063
1022,AUCKLAND,POINT CHEVALIER,WALMER,10, ROAD,20500064
1022,AUCKLAND,POINT CHEVALIER,WALMER,12, ROAD,20500065
1022,AUCKLAND,POINT CHEVALIER,WALMER,12A, ROAD,20500066
1022,AUCKLAND,POINT CHEVALIER,WALMER,14, ROAD,20500067
1022,AUCKLAND,POINT CHEVALIER,WALMER,14A, ROAD,20500068
1022,AUCKLAND,POINT CHEVALIER,WALMER,2/16, ROAD,20500069
1022,AUCKLAND,POINT CHEVALIER,WALMER,16, ROAD,20500070
1022,AUCKLAND,POINT CHEVALIER,WALMER,18, ROAD,20500071
1022,AUCKLAND,POINT CHEVALIER,WALMER,20A, ROAD,20500072
1022,AUCKLAND,POINT CHEVALIER,WALMER,20, ROAD,20500073
1022,AUCKLAND,POINT CHEVALIER,WALMER,22A, ROAD,20500074
1022,AUCKLAND,POINT CHEVALIER,WALMER,22, ROAD,20500075
1022,AUCKLAND,POINT CHEVALIER,WALMER,24, ROAD,20500076
1022,AUCKLAND,POINT CHEVALIER,TUI,11, STREET,20500077
1022,AUCKLAND,POINT CHEVALIER,WALMER,32, ROAD,20500078
1022,AUCKLAND,POINT CHEVALIER,WALMER,34, ROAD,20500079
1022,AUCKLAND,POINT CHEVALIER,WALMER,36, ROAD,20500080
1022,AUCKLAND,POINT CHEVALIER,WALMER,38A, ROAD,20500081
1022,AUCKLAND,POINT CHEVALIER,WALMER,38, ROAD,20500082
1022,AUCKLAND,POINT CHEVALIER,WALMER,40, ROAD,20500083
1022,AUCKLAND,POINT CHEVALIER,WALMER,40A, ROAD,20500084
1022,AUCKLAND,POINT CHEVALIER,WALMER,1/42, ROAD,20500085
1022,AUCKLAND,POINT CHEVALIER,WALMER,2/42, ROAD,20500086
1022,AUCKLAND,POINT CHEVALIER,WALMER,2/44, ROAD,20500087
1022,AUCKLAND,POINT CHEVALIER,WALMER,44, ROAD,20500088
1022,AUCKLAND,POINT CHEVALIER,WALMER,46, ROAD,20500089
1022,AUCKLAND,POINT CHEVALIER,WALMER,48, ROAD,20500090
1022,AUCKLAND,POINT CHEVALIER,WALMER,50, ROAD,20500091
1022,AUCKLAND,POINT CHEVALIER,WALMER,52, ROAD,20500092
1022,AUCKLAND,POINT CHEVALIER,WALMER,54, ROAD,20500093
1022,AUCKLAND,POINT CHEVALIER,WALMER,56, ROAD,20500094
1022,AUCKLAND,POINT CHEVALIER,WALMER,58, ROAD,20500095
1022,AUCKLAND,POINT CHEVALIER,WALMER,60, ROAD,20500096
1022,AUCKLAND,POINT CHEVALIER,WALMER,64, ROAD,20500097
1022,AUCKLAND,POINT CHEVALIER,WALMER,68, ROAD,20500098
1022,AUCKLAND,POINT CHEVALIER,WALMER,70, ROAD,20500099
1022,AUCKLAND,POINT CHEVALIER,WALMER,72, ROAD,20500100
1022,AUCKLAND,POINT CHEVALIER,WALMER,74, ROAD,20500101
1022,AUCKLAND,POINT CHEVALIER,WALMER,76B, ROAD,20500102
1022,AUCKLAND,POINT CHEVALIER,WALMER,76A, ROAD,20500103
1022,AUCKLAND,POINT CHEVALIER,WALMER,78, ROAD,20500104
1022,AUCKLAND,POINT CHEVALIER,WALMER,78A, ROAD,20500105
1022,AUCKLAND,POINT CHEVALIER,WALMER,80, ROAD,20500106
1022,AUCKLAND,POINT CHEVALIER,WAKATIPU,13, STREET,20500107
1022,AUCKLAND,POINT CHEVALIER,WAKATIPU,11, STREET,20500108
1022,AUCKLAND,POINT CHEVALIER,WAKATIPU,12, STREET,20500109
1022,AUCKLAND,POINT CHEVALIER,WAKATIPU,14, STREET,20500110
1022,AUCKLAND,POINT CHEVALIER,WALMER,86, ROAD,20500111
1022,AUCKLAND,POINT CHEVALIER,WALMER,88, ROAD,20500112
1022,AUCKLAND,POINT CHEVALIER,WALMER,90, ROAD,20500113
1022,AUCKLAND,POINT CHEVALIER,WALMER,92, ROAD,20500114
1022,AUCKLAND,POINT CHEVALIER,WALMER,94, ROAD,20500115
1022,AUCKLAND,POINT CHEVALIER,WALMER,96, ROAD,20500116
1022,AUCKLAND,POINT CHEVALIER,WALMER,96A, ROAD,20500117
1022,AUCKLAND,POINT CHEVALIER,WALMER,98, ROAD,20500118
1022,AUCKLAND,POINT CHEVALIER,WALMER,100, ROAD,20500119
1022,AUCKLAND,POINT CHEVALIER,WALMER,102, ROAD,20500120
1022,AUCKLAND,POINT CHEVALIER,WALMER,104, ROAD,20500121
1022,AUCKLAND,POINT CHEVALIER,WALMER,106, ROAD,20500122
1022,AUCKLAND,POINT CHEVALIER,WALMER,108, ROAD,20500123
1022,AUCKLAND,POINT CHEVALIER,WALMER,110, ROAD,20500124
1022,AUCKLAND,POINT CHEVALIER,WALMER,103, ROAD,20500125
1022,AUCKLAND,POINT CHEVALIER,WALMER,101, ROAD,20500126
1022,AUCKLAND,POINT CHEVALIER,MOA,94D, ROAD,20500127
1022,AUCKLAND,POINT CHEVALIER,WALMER,99, ROAD,20500128
1022,AUCKLAND,POINT CHEVALIER,MOA,94C, ROAD,20500129
1022,AUCKLAND,POINT CHEVALIER,MOA,94B, ROAD,20500130
1022,AUCKLAND,POINT CHEVALIER,WALMER,97, ROAD,20500131
1022,AUCKLAND,POINT CHEVALIER,WALMER,95, ROAD,20500132
1022,AUCKLAND,POINT CHEVALIER,WALMER,93, ROAD,20500133
1022,AUCKLAND,POINT CHEVALIER,WALMER,91, ROAD,20500134
1022,AUCKLAND,POINT CHEVALIER,WALMER,89, ROAD,20500135
1022,AUCKLAND,POINT CHEVALIER,WALMER,87, ROAD,20500136
1022,AUCKLAND,POINT CHEVALIER,WALMER,85, ROAD,20500138
1022,AUCKLAND,POINT CHEVALIER,WALMER,83, ROAD,20500139
1022,AUCKLAND,POINT CHEVALIER,WALMER,81, ROAD,20500140
1022,AUCKLAND,POINT CHEVALIER,WALMER,79, ROAD,20500141
1022,AUCKLAND,POINT CHEVALIER,WALMER,77, ROAD,20500142
1022,AUCKLAND,POINT CHEVALIER,WALMER,75, ROAD,20500143
1022,AUCKLAND,POINT CHEVALIER,WALMER,73, ROAD,20500144
1022,AUCKLAND,POINT CHEVALIER,WALMER,71, ROAD,20500145
1022,AUCKLAND,POINT CHEVALIER,WALMER,65, ROAD,20500146
1022,AUCKLAND,POINT CHEVALIER,WALMER,63, ROAD,20500147
1022,AUCKLAND,POINT CHEVALIER,WALMER,61, ROAD,20500148
1022,AUCKLAND,POINT CHEVALIER,WALMER,59, ROAD,20500149
1022,AUCKLAND,POINT CHEVALIER,WALMER,57, ROAD,20500150
1022,AUCKLAND,POINT CHEVALIER,WALMER,55, ROAD,20500151
1022,AUCKLAND,POINT CHEVALIER,WALMER,53, ROAD,20500152
1022,AUCKLAND,POINT CHEVALIER,WALMER,53A, ROAD,20500153
1022,AUCKLAND,POINT CHEVALIER,WALMER,51, ROAD,20500154
1022,AUCKLAND,POINT CHEVALIER,WALMER,49, ROAD,20500155
1022,AUCKLAND,POINT CHEVALIER,WALMER,47, ROAD,20500156
1022,AUCKLAND,POINT CHEVALIER,WALMER,45, ROAD,20500157
1022,AUCKLAND,POINT CHEVALIER,WALMER,43A, ROAD,20500158
1022,AUCKLAND,POINT CHEVALIER,WALMER,43B, ROAD,20500159
1022,AUCKLAND,POINT CHEVALIER,WALMER,41, ROAD,20500160
1022,AUCKLAND,POINT CHEVALIER,WALMER,39, ROAD,20500161
1022,AUCKLAND,POINT CHEVALIER,WALMER,37, ROAD,20500162
1022,AUCKLAND,POINT CHEVALIER,WALMER,35, ROAD,20500163
1022,AUCKLAND,POINT CHEVALIER,WALMER,33, ROAD,20500164
1022,AUCKLAND,POINT CHEVALIER,WALMER,31, ROAD,20500165
1022,AUCKLAND,POINT CHEVALIER,WALMER,19, ROAD,20500166
1022,AUCKLAND,POINT CHEVALIER,WALMER,17, ROAD,20500167
1022,AUCKLAND,POINT CHEVALIER,WALMER,15, ROAD,20500168
1022,AUCKLAND,POINT CHEVALIER,WALMER,13, ROAD,20500169
1022,AUCKLAND,POINT CHEVALIER,WALMER,5/9, ROAD,20500170
1022,AUCKLAND,POINT CHEVALIER,WALMER,9/9, ROAD,20500171
1022,AUCKLAND,POINT CHEVALIER,WALMER,106/9, ROAD,20500172
1022,AUCKLAND,POINT CHEVALIER,WALMER,104/9, ROAD,20500173
1022,AUCKLAND,POINT CHEVALIER,WALMER,108/9, ROAD,20500174
1022,AUCKLAND,POINT CHEVALIER,WALMER,204/9, ROAD,20500175
1022,AUCKLAND,POINT CHEVALIER,WALMER,205/9, ROAD,20500176
1022,AUCKLAND,POINT CHEVALIER,WALMER,208/9, ROAD,20500177
1022,AUCKLAND,POINT CHEVALIER,WALMER,102/9, ROAD,20500178
1022,AUCKLAND,POINT CHEVALIER,WALMER,103/9, ROAD,20500179
1022,AUCKLAND,POINT CHEVALIER,WALMER,6/9, ROAD,20500180
1022,AUCKLAND,POINT CHEVALIER,WALMER,209/9, ROAD,20500181
1022,AUCKLAND,POINT CHEVALIER,WALMER,203/9, ROAD,20500182
1022,AUCKLAND,POINT CHEVALIER,WALMER,302/9, ROAD,20500183
1022,AUCKLAND,POINT CHEVALIER,WALMER,301/9, ROAD,20500184
1022,AUCKLAND,POINT CHEVALIER,WALMER,3/9, ROAD,20500185
1022,AUCKLAND,POINT CHEVALIER,WALMER,207/9, ROAD,20500186
1022,AUCKLAND,POINT CHEVALIER,WALMER,2/9, ROAD,20500187
1022,AUCKLAND,POINT CHEVALIER,WALMER,202/9, ROAD,20500188
1022,AUCKLAND,POINT CHEVALIER,WALMER,8/9, ROAD,20500189
1022,AUCKLAND,POINT CHEVALIER,WALMER,107/9, ROAD,20500190
1022,AUCKLAND,POINT CHEVALIER,WALMER,303/9, ROAD,20500191
1022,AUCKLAND,POINT CHEVALIER,WALMER,206/9, ROAD,20500192
1022,AUCKLAND,POINT CHEVALIER,WALMER,201/9, ROAD,20500193
1022,AUCKLAND,POINT CHEVALIER,WALMER,105/9, ROAD,20500194
1022,AUCKLAND,POINT CHEVALIER,WALMER,101/9, ROAD,20500195
1022,AUCKLAND,POINT CHEVALIER,WALMER,1/9, ROAD,20500196
1022,AUCKLAND,POINT CHEVALIER,WALMER,109/9, ROAD,20500197
1022,AUCKLAND,POINT CHEVALIER,WALMER,7/9, ROAD,20500198
1022,AUCKLAND,POINT CHEVALIER,WALMER,4/9, ROAD,20500199
1022,AUCKLAND,POINT CHEVALIER,WALMER,7B, ROAD,20500200
1022,AUCKLAND,POINT CHEVALIER,WALMER,7, ROAD,20500201
1022,AUCKLAND,POINT CHEVALIER,WALMER,7A, ROAD,20500202
1022,AUCKLAND,POINT CHEVALIER,GREAT NORTH,3/1103, ROAD,20500203
1022,AUCKLAND,POINT CHEVALIER,GREAT NORTH,1107, ROAD,20500204
1022,AUCKLAND,POINT CHEVALIER,GREAT NORTH,2/1103, ROAD,20500205
1022,AUCKLAND,POINT CHEVALIER,GREAT NORTH,1/1103, ROAD,20500206
1022,AUCKLAND,POINT CHEVALIER,GREAT NORTH,1101, ROAD,20500207
1022,AUCKLAND,POINT CHEVALIER,GREAT NORTH,1099, ROAD,20500208
1022,AUCKLAND,POINT CHEVALIER,GREAT NORTH,1097, ROAD,20500209
1022,AUCKLAND,POINT CHEVALIER,GREAT NORTH,1085, ROAD,20500210
1022,AUCKLAND,POINT CHEVALIER,GREAT NORTH,1073, ROAD,20500211
1022,AUCKLAND,POINT CHEVALIER,GREAT NORTH,1071, ROAD,20500212
1022,AUCKLAND,POINT CHEVALIER,GREAT NORTH,1065, ROAD,20500213
1022,AUCKLAND,POINT CHEVALIER,GREAT NORTH,3/1063, ROAD,20500214
1022,AUCKLAND,POINT CHEVALIER,GREAT NORTH,2/1063, ROAD,20500215
1022,AUCKLAND,POINT CHEVALIER,GREAT NORTH,1/1063, ROAD,20500216
1022,AUCKLAND,POINT CHEVALIER,GREAT NORTH,1061, ROAD,20500217
1022,AUCKLAND,POINT CHEVALIER,GREAT NORTH,1059, ROAD,20500218
1022,AUCKLAND,POINT CHEVALIER,GREAT NORTH,1057, ROAD,20500219
1022,AUCKLAND,POINT CHEVALIER,GREAT NORTH,1055, ROAD,20500220
1022,AUCKLAND,POINT CHEVALIER,GREAT NORTH,1053, ROAD,20500221
1022,AUCKLAND,POINT CHEVALIER,GREAT NORTH,1045, ROAD,20500222
1022,AUCKLAND,POINT CHEVALIER,GREAT NORTH,1049, ROAD,20500223
1022,AUCKLAND,POINT CHEVALIER,GREAT NORTH,3/1043, ROAD,20500224
1022,AUCKLAND,POINT CHEVALIER,GREAT NORTH,1047, ROAD,20500225
1022,AUCKLAND,POINT CHEVALIER,GREAT NORTH,2/1043, ROAD,20500226
1022,AUCKLAND,POINT CHEVALIER,GREAT NORTH,1/1043, ROAD,20500227
1022,AUCKLAND,POINT CHEVALIER,GREAT NORTH,1041, ROAD,20500228
1022,AUCKLAND,POINT CHEVALIER,GREAT NORTH,1039, ROAD,20500229
1022,AUCKLAND,POINT CHEVALIER,PREMIER,8, AVENUE,20500230
1022,AUCKLAND,POINT CHEVALIER,PREMIER,2A, AVENUE,20500231
1022,AUCKLAND,POINT CHEVALIER,PREMIER,2B, AVENUE,20500232
1022,AUCKLAND,POINT CHEVALIER,RIRO,4, STREET,20500233
1022,AUCKLAND,POINT CHEVALIER,RIRO,6, STREET,20500234
1022,AUCKLAND,POINT CHEVALIER,RIRO,8, STREET,20500235
1022,AUCKLAND,POINT CHEVALIER,RIRO,10, STREET,20500236
1022,AUCKLAND,POINT CHEVALIER,RIRO,12, STREET,20500237
1022,AUCKLAND,POINT CHEVALIER,RIRO,2/14, STREET,20500238
1022,AUCKLAND,POINT CHEVALIER,RIRO,1/14, STREET,20500239
1022,AUCKLAND,POINT CHEVALIER,RIRO,16A, STREET,20500240
1022,AUCKLAND,POINT CHEVALIER,RIRO,16, STREET,20500241
1022,AUCKLAND,POINT CHEVALIER,RIRO,18, STREET,20500242
1022,AUCKLAND,POINT CHEVALIER,RIRO,20, STREET,20500243
1022,AUCKLAND,POINT CHEVALIER,RIRO,22, STREET,20500244
1022,AUCKLAND,POINT CHEVALIER,RIRO,24, STREET,20500245
1022,AUCKLAND,POINT CHEVALIER,RIRO,26, STREET,20500246
1022,AUCKLAND,POINT CHEVALIER,RIRO,28, STREET,20500247
1022,AUCKLAND,POINT CHEVALIER,RIRO,30, STREET,20500248
1022,AUCKLAND,POINT CHEVALIER,RIRO,32, STREET,20500249
1022,AUCKLAND,POINT CHEVALIER,TUI,29, STREET,20500250
1022,AUCKLAND,POINT CHEVALIER,TUI,27, STREET,20500251
1022,AUCKLAND,POINT CHEVALIER,TUI,25, STREET,20500252
1022,AUCKLAND,POINT CHEVALIER,WALMER,3/21, ROAD,20500253
1022,AUCKLAND,POINT CHEVALIER,TUI,19, STREET,20500254
1022,AUCKLAND,POINT CHEVALIER,WALMER,4/21, ROAD,20500255
1022,AUCKLAND,POINT CHEVALIER,WALMER,1/21, ROAD,20500256
1022,AUCKLAND,POINT CHEVALIER,WALMER,2/21, ROAD,20500257
1022,AUCKLAND,POINT CHEVALIER,KIWI,23, ROAD,20500258
1022,AUCKLAND,POINT CHEVALIER,TUI,9, STREET,20500259
1022,AUCKLAND,POINT CHEVALIER,TUI,8, STREET,20500260
1022,AUCKLAND,POINT CHEVALIER,TUI,12, STREET,20500261
